,x,z,time
0,0.3048481662125388,0.27679151728310436,0.0
1,0.3078882741925925,0.27757914414883134,0.1
2,0.32182815697621886,0.272857432252837,0.2
3,0.35211833869158954,0.26615058935548297,0.3
4,0.3941986099234482,0.25963277278755115,0.4
5,0.42827563951493647,0.2603406793568446,0.5
6,0.4532579020138849,0.26017379558412856,0.6
7,0.5005380599601958,0.2606043769723345,0.7
8,0.5503496249369253,0.2570117835276064,0.8
9,0.6070434431858234,0.2575288842634386,0.9
10,0.6746049795564482,0.2544825890576616,1.0
11,0.7296420061421547,0.25293050936762923,1.1
12,0.7676243359242332,0.2516622080881951,1.2
13,0.8304509649457714,0.24733919496307605,1.3
14,0.88659440156947,0.24052629413297105,1.4
15,0.954976814615929,0.23391425328664842,1.5
16,1.0170779242922425,0.22348935350170787,1.6
17,1.068842346842436,0.22603923846969445,1.7
18,1.106256650022208,0.2287111715227811,1.8
19,1.1634710999032587,0.22715808025205841,1.9
20,1.2170418914704764,0.22895148582922642,2.0
21,1.280594223951818,0.23093049684509037,2.1
22,1.3238010262531834,0.22896680472973052,2.2
23,1.3748491546905577,0.22869415648892363,2.3
24,1.433596301522613,0.221455970357174,2.4
25,1.488687229631178,0.22022010145432844,2.5
26,1.5425502880995554,0.21265542907066576,2.6
27,1.6094385188046856,0.20475500469322344,2.7
28,1.6661562310747489,0.19474846949674346,2.8
29,1.6977134840672037,0.19495068215479555,2.9
30,1.7512793858627245,0.19479776389926423,3.0
31,1.8095567509701793,0.19435302647992386,3.1
32,1.8572414305343632,0.19631101367886708,3.2
33,1.9199936664935973,0.19652762964457463,3.3
34,1.9775113673276874,0.1959603261541989,3.4
35,2.0049590087957823,0.19504469664460955,3.5
36,2.0366775793773018,0.19613963569095683,3.6
37,2.066131614917918,0.19148720209421577,3.7
38,2.0977944440746406,0.19020661846469578,3.8
39,2.1287117067479393,0.1851737951228445,3.9
40,2.1657577586302548,0.1777510407942422,4.0
41,2.1969947464895734,0.1657295986292313,4.1
42,2.238707571196083,0.156468392316657,4.2
43,2.265985444030446,0.150446340785632,4.3
44,2.2828451399450973,0.1459349626241939,4.4
45,2.300255573139922,0.14126420564287231,4.5
46,2.318689275290108,0.14087669057451732,4.6
47,2.3350963263013957,0.14275088596534966,4.7
48,2.3585126461103183,0.1477231627322115,4.8
49,2.39755116605601,0.150948275186042,4.9
50,2.440373472176814,0.15795102627015706,5.0
51,2.47132437077454,0.15874117036034513,5.1
