,x,z,time
0,0.2670602074437804,0.01869402591978081,0.0
1,0.2670602074437804,0.01869402591978081,0.1
2,0.2670602074437804,0.01869402591978081,0.2
3,0.2354475545239227,0.023378186823141803,0.3
4,0.2499331056965241,0.026011927172132687,0.4
5,0.27864875179695153,0.03533799569188051,0.5
6,0.3183129752686817,0.03937301804432041,0.6
7,0.3534695815790522,0.038010169286163006,0.7
8,0.3751686925340804,0.053707775497345886,0.8
9,0.4199696420003411,0.06680888052407744,0.9
10,0.4671709983113141,0.06535964644892259,1.0
11,0.5204804141043822,0.06864489115851338,1.1
12,0.5916299116288839,0.06991883857140625,1.2
13,0.642820868169989,0.07289401813013963,1.3
14,0.6979509987209804,0.08002064576392187,1.4
15,0.7581169154660687,0.07979015232983122,1.5
16,0.8134119995567615,0.07964022100145728,1.6
17,0.8538379044505098,0.08086606582099674,1.7
18,0.8996684525072978,0.08103808272279053,1.8
19,0.8996684525072978,0.08103808272279053,1.9
20,0.8996684525072978,0.08103808272279053,2.0
21,0.8996684525072978,0.08103808272279053,2.1
22,0.8996684525072978,0.08103808272279053,2.2
23,0.8996684525072978,0.08103808272279053,2.3
24,1.3288020355139374,-0.04498396825593194,2.4
25,1.4175658788106411,-0.09405429115275141,2.5
26,1.4626343729341882,-0.07975740986920675,2.6
27,1.4983138604168593,-0.05495354327599365,2.7
28,1.5475722634979852,-0.04719522780822359,2.8
29,1.5988184630680122,-0.029194503194226562,2.9
30,1.6469487495102737,-0.014183750215583824,3.0
31,1.6763681323858306,-0.013115074295883107,3.1
32,1.727515527825105,-0.015525538935424868,3.2
33,1.767798061998944,-0.004192160201192414,3.3
34,1.8116867966363552,-0.0023837562289487323,3.4
35,1.8708627563118612,-0.004941177680917539,3.5
36,1.9230436979222338,-0.009351088071712622,3.6
37,1.9777925701035317,-0.026469850990682817,3.7
38,2.00693864598526,-0.033421454884500594,3.8
39,2.0192429592740826,-0.02784059334791749,3.9
40,2.0192429592740826,-0.02784059334791749,4.0
41,2.0192429592740826,-0.02784059334791749,4.1
42,2.0192429592740826,-0.02784059334791749,4.2
43,2.2037721293244203,-0.003091722251780296,4.3
44,2.211793277282764,0.017190982460125997,4.4
45,2.205411413259294,0.033514790122125146,4.5
46,2.21031747672248,0.04381834554223034,4.6
47,2.2243253313841143,0.045848417900178615,4.7
48,2.237503345443817,0.04758691766788007,4.8
49,2.2610567682505724,0.048962178765342514,4.9
50,2.3037748899895902,0.03778836831006574,5.0
51,2.370197905518154,0.02406454679081229,5.1
52,2.4206984452751863,0.020154359934874813,5.2
53,2.487670949772218,0.015761548375616392,5.3
54,2.5599052527331105,0.009396504090308119,5.4
55,2.644066963579975,-0.005957681929428707,5.5
56,2.7188807698587834,-0.01823602754587641,5.6
57,2.7188807698587834,-0.01823602754587641,5.7
58,2.7188807698587834,-0.01823602754587641,5.8
59,2.7188807698587834,-0.01823602754587641,5.9
60,2.7188807698587834,-0.01823602754587641,6.0
61,2.940553945067709,0.0011312965478813067,6.1
62,3.005372789641105,-0.006466049950073775,6.2
63,3.0572708383716005,-0.008606926762775587,6.3
64,3.1166402661117134,-0.020815156450222874,6.4
65,3.187294549335499,-0.029484667934331993,6.5
66,3.232201079735354,-0.023155927360025114,6.6
67,3.2789407075648374,-0.017019065845260785,6.7
68,3.340455566734463,-0.011708929396812992,6.8
69,3.388666013912479,-0.0076556540415301175,6.9
70,3.436815193852816,-0.008534107547974012,7.0
71,3.4776553143547497,-0.012537931019056429,7.1
72,3.5226036261731504,-0.012387389211628307,7.2
73,3.5666550988618493,-0.012471080590222963,7.3
74,3.6361311546848745,-0.020519661158610834,7.4
75,3.6361311546848745,-0.020519661158610834,7.5
76,3.669178318340011,-0.09270584697938014,7.6
77,3.726418362972323,-0.08787451181703691,7.7
78,3.805517375836165,-0.05675765153509575,7.8
79,3.868773179872099,-0.044148213521945256,7.9
80,3.9411571013212736,-0.03216471036970487,8.0
81,4.003185027568997,-0.024439581460943452,8.1
82,4.064616675593866,-0.016460380729757716,8.2
83,4.114504132812308,-0.021530212656772546,8.3
84,4.154571103012621,-0.037543069745728165,8.4
85,4.180581380413213,-0.04737288588906828,8.5
86,4.244373602559181,-0.05546159805944294,8.6
87,4.308021428694081,-0.05747553090558666,8.7
88,4.3521960805699225,-0.05928133954623205,8.8
89,4.415220974319272,-0.048298984923829794,8.9
90,4.493725183504045,-0.020760087014995897,9.0
91,4.508505275154299,-0.038509113586054154,9.1
92,4.53768765578381,-0.06055598638026874,9.2
93,4.592748359978566,-0.054632258821745744,9.3
94,4.642628192318272,-0.05474991766301067,9.4
95,4.6854073300656545,-0.052740349201760114,9.5
96,4.754566629125766,-0.060014895686177405,9.6
97,4.806688901730952,-0.0680808290128731,9.7
98,4.85800726788205,-0.06963503840092751,9.8
99,4.912317371574821,-0.07480566379543514,9.9
