,x,z,time
0,0.3080963337981557,0.32297302398080907,0.0
1,0.3081236410856616,0.3233366712165324,0.1
2,0.30877417529869566,0.32252373687867264,0.2
3,0.314414940918319,0.3181193750378979,0.3
4,0.33358021282617356,0.31084256847883296,0.4
5,0.3717467796097895,0.30339442878145206,0.5
6,0.4149847005086875,0.3016301163542665,0.6
7,0.4477543144532947,0.3020123046866354,0.7
8,0.490810409135364,0.30179297906420866,0.8
9,0.5203736717496326,0.3001043356442521,0.9
10,0.5676400201628398,0.30136454661124956,1.0
11,0.6340030563128098,0.3021643203028601,1.1
12,0.7000965947861144,0.30613038851682095,1.2
13,0.7344606064253116,0.3049498187132378,1.3
14,0.795025597251271,0.29865972107874406,1.4
15,0.8583941250950695,0.2945999250358744,1.5
16,0.9123046831862154,0.2858144104065996,1.6
17,0.9827521964824144,0.27822646794886774,1.7
18,1.0388479371158845,0.27512016957421137,1.8
19,1.0904452221940297,0.27073073651575896,1.9
20,1.1275907910706828,0.26884336639047524,2.0
21,1.1826663946954015,0.2713663344407955,2.1
22,1.2441833417122292,0.27302828394025846,2.2
23,1.3073227787661401,0.27294062051979573,2.3
24,1.358509569802972,0.2701433037265848,2.4
25,1.414527226756785,0.2680481744668497,2.5
26,1.4529899692610673,0.26379263608853165,2.6
27,1.5069416411027985,0.2555459337359478,2.7
28,1.5675020617298576,0.248485194191562,2.8
29,1.6345405689081296,0.23844029399550104,2.9
30,1.6818572261302307,0.23371837507559734,3.0
31,1.734200129162916,0.2303873520869506,3.1
32,1.7891450336370667,0.23019515537393875,3.2
33,1.823227000292168,0.23049095780896778,3.3
34,1.8833341097680447,0.23233686096597106,3.4
35,1.945208438719115,0.2301291750248433,3.5
36,1.991504127369274,0.23157530926741288,3.6
37,2.0201610244125607,0.23177389340706345,3.7
38,2.049362011928567,0.22840049319659483,3.8
39,2.068092110495366,0.22222718025474597,3.9
40,2.1001082422352093,0.221699923409711,4.0
41,2.135882046337912,0.2144883002591622,4.1
42,2.1819140609466467,0.2022283402501679,4.2
43,2.229510142374882,0.1936095480202975,4.3
44,2.25812974189847,0.1846136041463997,4.4
45,2.2740630997489877,0.18200962446301627,4.5
46,2.295688290228136,0.18106933992302476,4.6
47,2.3297223626790338,0.1816953181410903,4.7
48,2.368168142448882,0.18103649541954114,4.8
49,2.428911796773999,0.18635065864535516,4.9
50,2.4760982330379204,0.18881295047834845,5.0
51,2.5314894066856968,0.18610655865861325,5.1
52,2.5872962050667145,0.1815007392721837,5.2
53,2.6441980341959357,0.1749144999932848,5.3
54,2.6997311147801777,0.1717088372437101,5.4
