,x,z,time
0,0.6008467773235253,0.3608517871778538,0.0
1,0.6008960348721892,0.3607158802468322,0.1
2,0.6071726962389663,0.3659192495482384,0.2
3,0.6201960168303717,0.36996633414995816,0.3
4,0.6525802839813917,0.37472283634078485,0.4
5,0.6955793748253267,0.37867251577019,0.5
6,0.7293339561362746,0.38094523232149413,0.6
7,0.7742816204431318,0.38223642299606286,0.7
8,0.8059685073626124,0.37698793699036237,0.8
9,0.8575300155366357,0.3780397486751297,0.9
10,0.9216204635789573,0.3759305064570784,1.0
11,0.9854764060820695,0.3708057655817427,1.1
12,1.0400585168994754,0.3744608770323419,1.2
13,1.0937804919020344,0.37527742698457356,1.3
14,1.1341356893318046,0.3781229191044426,1.4
15,1.1866746061252984,0.3859144367464893,1.5
16,1.2493647352119197,0.38752022007643916,1.6
17,1.3057554348122,0.38985691937051614,1.7
18,1.357707508073396,0.3929590258908342,1.8
19,1.396485446638583,0.39160259172932976,1.9
20,1.4519330361941314,0.38972225599349253,2.0
21,1.5117234716395946,0.38632978945099516,2.1
22,1.5771729995735428,0.3844049377103982,2.2
23,1.6307767217504947,0.37744825022452,2.3
24,1.6807066311992036,0.3806990258925209,2.4
25,1.735877955499246,0.3810688907052131,2.5
26,1.7707395105345023,0.38384178639811495,2.6
27,1.8267749698594222,0.3908780012360289,2.7
28,1.8957541266407805,0.39436842051353826,2.8
29,1.9482832798224903,0.39611148333870094,2.9
30,1.9973758800082215,0.3982435905133008,3.0
31,2.0513545729528904,0.393992638033545,3.1
32,2.0865780163720746,0.39406505139960624,3.2
33,2.1349980491053913,0.39271997738508757,3.3
34,2.191580011740176,0.3867969077083262,3.4
35,2.235266788318776,0.3804989546145414,3.5
36,2.259541544903759,0.3797352408332051,3.6
37,2.273176843735005,0.3791024724848877,3.7
38,2.2899878859610467,0.3822019739406457,3.8
39,2.3055751627684122,0.38087454381797947,3.9
40,2.3212977161415633,0.3842525646036483,4.0
41,2.342244348776095,0.39189134187975583,4.1
42,2.3614292474088323,0.4009485994366302,4.2
43,2.3861896829937495,0.4026432470829566,4.3
44,2.4127921483894585,0.4082150544082426,4.4
45,2.433201368727768,0.42099619184519765,4.5
46,2.442143881395842,0.427673108512443,4.6
47,2.445526179148684,0.43840286074216106,4.7
48,2.4443419505290507,0.4308904462450478,4.8
49,2.448324706094607,0.42743527865069897,4.9
50,2.4571970490835535,0.43167804141645716,5.0
51,2.4548753424291494,0.4310341406392406,5.1
52,2.456130783692452,0.44046791969295995,5.2
53,2.454874037729783,0.43576779718548053,5.3
54,2.4698491514413856,0.43590418752454596,5.4
55,2.48945040917776,0.4355454854863061,5.5
56,2.5216332788976423,0.42741799912254574,5.6
57,2.547860855971924,0.4230630420834256,5.7
58,2.575689767504982,0.4141458512766061,5.8
