,timestamp,x,z,time
71,1900-01-01 10:15:05.210,3.1217601475594052,2.815611529792794,7.1
72,1900-01-01 10:15:05.320,3.113449146256254,2.8639994773349153,7.2
73,1900-01-01 10:15:05.420,3.105959288064885,2.9049217460070356,7.3
74,1900-01-01 10:15:05.530,3.0983413655009113,2.942018425114595,7.4
75,1900-01-01 10:15:05.630,3.0903511478401384,2.9652008812341157,7.5
76,1900-01-01 10:15:05.740,3.081410360184134,2.975476057830663,7.6
77,1900-01-01 10:15:05.810,3.076964441469636,2.9747672561771092,7.7
78,1900-01-01 10:15:05.920,3.073174581585934,2.971837882342668,7.8
79,1900-01-01 10:15:06.020,3.069876426285378,2.96862674335262,7.9
80,1900-01-01 10:15:06.130,3.0659650265314435,2.96123350773045,8.0
81,1900-01-01 10:15:06.240,3.0647800890750356,2.949227636490744,8.1
82,1900-01-01 10:15:06.340,3.0639654566567707,2.932169361547975,8.2
83,1900-01-01 10:15:06.410,3.0639654566567707,2.932169361547975,8.3
84,1900-01-01 10:15:06.520,3.0639654566567707,2.932169361547975,8.4
85,1900-01-01 10:15:06.630,3.0639654566567707,2.932169361547975,8.5
86,1900-01-01 10:15:06.730,3.0639654566567707,2.932169361547975,8.6
87,1900-01-01 10:15:06.840,3.0639654566567707,2.932169361547975,8.7
88,1900-01-01 10:15:06.950,3.0639654566567707,2.932169361547975,8.8
89,1900-01-01 10:15:07.020,3.0639654566567707,2.932169361547975,8.9
90,1900-01-01 10:15:07.130,3.0639654566567707,2.932169361547975,9.0
91,1900-01-01 10:15:07.230,3.0639654566567707,2.932169361547975,9.1
92,1900-01-01 10:15:07.340,3.0639654566567707,2.932169361547975,9.2
93,1900-01-01 10:15:07.440,3.0639654566567707,2.932169361547975,9.3
94,1900-01-01 10:15:07.510,3.0639654566567707,2.932169361547975,9.4
95,1900-01-01 10:15:07.620,3.0639654566567707,2.932169361547975,9.5
96,1900-01-01 10:15:07.730,3.0639654566567707,2.932169361547975,9.6
97,1900-01-01 10:15:07.840,3.0639654566567707,2.932169361547975,9.7
98,1900-01-01 10:15:07.940,3.0639654566567707,2.932169361547975,9.8
99,1900-01-01 10:15:08.020,3.0639654566567707,2.932169361547975,9.9
100,1900-01-01 10:15:08.110,3.0639654566567707,2.932169361547975,10.0
101,1900-01-01 10:15:08.220,3.0639654566567707,2.932169361547975,10.1
102,1900-01-01 10:15:08.330,3.0639654566567707,2.932169361547975,10.2
