,x,z,time
0,6.428150345008057,-0.33116207605233017,0.0
1,6.429945952021747,-0.3316764593164341,0.1
2,6.430918544916061,-0.33176618931102286,0.2
3,6.433149162745835,-0.3327501850109593,0.3
4,6.435054448447092,-0.33364180665526,0.4
5,6.435789299105933,-0.33595013088707937,0.5
6,6.433223563136666,-0.33901570749450727,0.6
7,6.430551861186745,-0.33997039419221897,0.7
8,6.428827770221598,-0.33754390014032065,0.8
9,6.424877903153566,-0.33845670688047846,0.9
10,6.41636875245476,-0.34460567700847555,1.0
11,6.40976665920569,-0.3420089622820197,1.1
12,6.395025469756835,-0.3388252568821799,1.2
13,6.365702754285239,-0.33330120840105604,1.3
14,6.323004958456949,-0.323599108021976,1.4
15,6.252954531650648,-0.30946149227479225,1.5
16,6.159374709105584,-0.2905598622320098,1.6
17,6.065438886458959,-0.28009943730269704,1.7
18,6.009869896226462,-0.2634693097463394,1.8
19,5.919867121651556,-0.2503853851876108,1.9
20,5.8732185064836395,-0.24720918129527059,2.0
21,5.812319942641555,-0.24790293667836938,2.1
22,5.742967761268272,-0.2505458690663116,2.2
23,5.65829153503579,-0.255178880056536,2.3
24,5.553510522306649,-0.26589333004454296,2.4
25,5.449415562321794,-0.2734989352644632,2.5
26,5.375643534880892,-0.2829427883715838,2.6
27,5.311600883848975,-0.28138372806032796,2.7
28,5.2739347153956455,-0.2754855141056245,2.8
29,5.2172284660906865,-0.2644190711918495,2.9
30,5.154334475143429,-0.2481494980540493,3.0
31,5.08278658364393,-0.22701003033095057,3.1
32,4.982608741050105,-0.1965299423957645,3.2
33,4.905499436225603,-0.17482466033166544,3.3
34,4.842487453125797,-0.14745791867834201,3.4
35,4.796038167485222,-0.1388527109823996,3.5
36,4.761453732918066,-0.13652167455409092,3.6
37,4.73855131731922,-0.1372226193648478,3.7
38,4.701922128671548,-0.1410748017350465,3.8
39,4.657340590577364,-0.1502802672184913,3.9
40,4.608329662941291,-0.16992790199984498,4.0
41,4.551536358933073,-0.19493430474537732,4.1
42,4.498631877896874,-0.22617316000281873,4.2
43,4.4533646257797255,-0.24897546221696,4.3
44,4.428704911129014,-0.26092721380262907,4.4
45,4.397300449839436,-0.26882823645696785,4.5
46,4.3681527376202345,-0.26859759418206375,4.6
47,4.341007383925222,-0.26144013066587624,4.7
48,4.310090349532356,-0.24630878286578728,4.8
49,4.275008870197345,-0.22294783220111647,4.9
50,4.237319249275692,-0.1989254290785707,5.0
51,4.208000354579583,-0.17676775863042815,5.1
52,4.193090258572014,-0.1637170917396109,5.2
53,4.186974944990039,-0.15796266629877653,5.3
54,4.179844089122132,-0.15712103298721858,5.4
55,4.177477401004814,-0.16622083678979283,5.5
56,4.177557105140358,-0.18195377905278898,5.6
57,4.179591682126167,-0.19473028356414934,5.7
58,4.182554258952414,-0.20362843109656237,5.8
59,4.185418103722894,-0.20826125123343364,5.9
60,4.187489659910749,-0.2116069170043311,6.0
61,4.189063360047633,-0.21545783252783623,6.1
62,4.192108752840495,-0.22446725811591794,6.2
63,4.193630143504337,-0.23601275029633073,6.3
64,4.192989346767779,-0.2444956155429565,6.4
65,4.188962461214324,-0.24761198567972964,6.5
66,4.182180537146262,-0.24428265034440466,6.6
67,4.177563286562275,-0.24112839304122202,6.7
68,4.1701266454918775,-0.25791276564194976,6.8
69,4.165914833598359,-0.27261677878576895,6.9
70,4.1657763219836985,-0.27971656426017644,7.0
71,4.165614215643126,-0.29182741392584166,7.1
72,4.165889471267011,-0.3082040652655238,7.2
73,4.16535955644218,-0.33183817338003574,7.3
74,4.162829645435454,-0.3589377233079969,7.4
75,4.1605728491846055,-0.3807161275801685,7.5
76,4.158919240238445,-0.397731925006771,7.6
77,4.1587767257060495,-0.40576885540948404,7.7
78,4.158905674727083,-0.4075193982367169,7.8
79,4.158267694101969,-0.39858279369349225,7.9
80,4.156349453584418,-0.37678203897360185,8.0
81,4.154181273064015,-0.36004948884754717,8.1
82,4.147938071906213,-0.35549688502739873,8.2
83,4.12760323574256,-0.36798312181985815,8.3
84,4.092529761633876,-0.39958416570748057,8.4
85,4.04715331897318,-0.4470733015376953,8.5
86,3.9863669418791767,-0.5199653825273043,8.6
87,3.955007991418638,-0.5663255111571242,8.7
88,3.925892123268066,-0.608873917546183,8.8
89,3.908119849969837,-0.6244219227820018,8.9
90,3.900590983845154,-0.6216951879146908,9.0
91,3.899935104228798,-0.6043154293093806,9.1
92,3.9046440154426794,-0.5883775894250118,9.2
93,3.9093494072305424,-0.5814657187547294,9.3
94,3.9134250800203243,-0.5792696995105902,9.4
95,3.91730369235634,-0.5772313164855165,9.5
96,3.9297032055227916,-0.5736846841680929,9.6
97,3.947850566214111,-0.5355609344161447,9.7
98,3.9882976544758666,-0.45781693620151875,9.8
99,4.045159624077893,-0.3710536177888497,9.9
100,4.083533399805011,-0.3029743514496417,10.0
101,4.094676426043128,-0.259231827465918,10.1
102,4.095473718292016,-0.23622441299514696,10.2
103,4.10412005044472,-0.19629136017339133,10.3
104,4.101179992301619,-0.1554143216985311,10.4
105,4.065402907226636,-0.09507279374449795,10.5
106,4.0331182806414905,-0.009097423712913777,10.6
107,3.992481731438393,0.10006615130469099,10.7
108,3.943428543728027,0.20526341686451688,10.8
109,3.8949178863579266,0.27123390009180026,10.9
110,3.865543859790484,0.31168833074300384,11.0
111,3.827831164933939,0.35282342602518413,11.1
112,3.7790149393690733,0.3728942419057899,11.2
113,3.7159177012247744,0.39023692430666523,11.3
114,3.6361165273353704,0.4069936755368384,11.4
115,3.555783591844534,0.42265596314342924,11.5
116,3.472325394242986,0.4560861260915954,11.6
117,3.372722794996105,0.4922648535294871,11.7
118,3.2441876550415376,0.5226414664219694,11.8
119,3.1056169914329477,0.5474491176877601,11.9
120,3.0271749176497895,0.5627756350859661,12.0
121,2.92773078890625,0.5605370425374301,12.1
122,2.8279429535215126,0.5590989321840716,12.2
123,2.7155784224766775,0.5439341963181075,12.3
124,2.55894012086424,0.513773113191319,12.4
125,2.4255926611614527,0.4875515493473469,12.5
126,2.3052626761776587,0.46792028138295283,12.6
127,2.1909224959144473,0.459210625685036,12.7
128,2.068746797979031,0.4557404363538955,12.8
129,1.9737972039937526,0.4538404102933401,12.9
130,1.8088598486254812,0.4456916363904334,13.0
131,1.6659765822478843,0.4405852547685184,13.1
132,1.5597378786358396,0.4311825434663409,13.2
133,1.4590875495624884,0.41367775619467995,13.3
134,1.3481842389337764,0.3910514885486121,13.4
135,1.20444695132807,0.36310635063958796,13.5
136,1.1067044816829417,0.34048552402623977,13.6
137,0.9783034439027812,0.3206678434864322,13.7
138,0.8475880072517499,0.315033226362774,13.8
139,0.7171295207579936,0.30220454101476046,13.9
140,0.5727511198982599,0.2722168843676316,14.0
141,0.41258826507016677,0.22879238337665692,14.1
142,0.2791330431242157,0.19288347589735627,14.2
143,0.22018792410933657,0.17556987172833044,14.3
144,0.1539043327557725,0.14665249831244553,14.4
145,0.10132103616589266,0.11917091610288615,14.5
146,0.06115454398417894,0.08281172873825539,14.6
147,0.03254906069486638,0.06198642283930558,14.7
148,0.0010266327189110448,0.06297042868316632,14.8
149,-0.022860122074751757,0.07682854296424464,14.9
150,-0.03329562989752145,0.07113808617406377,15.0
151,-0.03492059493068767,0.06165007217528695,15.1
152,-0.03728876671950316,0.04520362345896362,15.2
153,-0.03713239885882614,0.022716063540374358,15.3
154,-0.04097611555943667,-0.0012243764498482065,15.4
155,-0.047618548115029684,-0.026828595140220422,15.5
156,-0.0549556767786141,-0.039252961239704204,15.6
157,-0.060454478187414416,-0.040859652269918015,15.7
158,-0.06290111163354452,-0.041825878837695445,15.8
159,-0.06268930110510074,-0.04127518990550218,15.9
160,-0.06031600424579854,-0.03999134761860427,16.0
161,-0.057256843545482994,-0.03750312881599754,16.1
162,-0.05067865670057674,-0.033543407382172,16.2
163,-0.04329589591398561,-0.028307219821744313,16.3
164,-0.035993778160841816,-0.021239920385663955,16.4
165,-0.029777340316582447,-0.014465462434767911,16.5
166,-0.025347584218722824,-0.007997315334285826,16.6
167,-0.02463263850747642,-0.0021180670294456277,16.7
168,-0.025149248670293584,0.002080621806331317,16.8
169,-0.02535431495556411,0.004851193555744093,16.9
170,-0.026530879066228464,0.009252410875247459,17.0
171,-0.027219844040330076,0.011853106025483878,17.1
172,-0.026085408378018766,0.01209398717475892,17.2
173,-0.024713098248471375,0.015246257294584238,17.3
174,-0.024058550486420506,0.01617071185117112,17.4
175,-0.023573197928008875,0.01772779819882265,17.5
176,-0.02301837002341685,0.019013799363785742,17.6
177,-0.022117957705324605,0.01884373273735189,17.7
178,-0.022070166701315234,0.017031428949369157,17.8
179,-0.02243823829273486,0.012676499293956464,17.9
180,-0.02314840524054086,0.007056660247663166,18.0
181,-0.02416620422827799,0.0007557664840324631,18.1
182,-0.025046940415793625,-0.005552794664755476,18.2
183,-0.025925507605409594,-0.009921804242832816,18.3
184,-0.02652166675281445,-0.012146062157501464,18.4
185,-0.028137012406857495,-0.009703090930088977,18.5
186,-0.03135148740493667,-0.006446301946024611,18.6
187,-0.03931813096323604,0.0031346078445443418,18.7
188,-0.04895186799644442,0.01587376514693258,18.8
189,-0.05919886652299079,0.03164598547879868,18.9
190,-0.06804717502263714,0.05048618416923474,19.0
191,-0.07430483951973235,0.06625844272791247,19.1
192,-0.08124131665592138,0.07625885596633089,19.2
193,-0.08365413219876962,0.07704761838695678,19.3
194,-0.08420698675411459,0.07713894111487123,19.4
195,-0.085639023549809,0.07795304222393443,19.5
196,-0.08572616795188483,0.07759017330381777,19.6
197,-0.08496896223591432,0.0786226942497078,19.7
198,-0.08417261001478989,0.08113362398586305,19.8
199,-0.08274004361739302,0.08309877398447635,19.9
200,-0.08166657035510624,0.08497141387381871,20.0
201,-0.08128079148024392,0.08686031505167574,20.1
202,-0.08083646769625882,0.08843011515837255,20.2
203,-0.07964330272043077,0.08877958667431937,20.3
204,-0.07774148651494951,0.0863962780244451,20.4
205,-0.0761481209212358,0.08598859667244306,20.5
206,-0.07605022148961986,0.08785812193338233,20.6
207,-0.07689711840314897,0.09156433167081628,20.7
208,-0.07872238106843177,0.09654678490217991,20.8
209,-0.0794988761197852,0.09772742389663328,20.9
210,-0.07948542137209373,0.09685152494711662,21.0
211,-0.07819708817113584,0.09574026684779464,21.1
212,-0.07688439564796193,0.09260234088633498,21.2
213,-0.07592727571665098,0.08969568345259983,21.3
214,-0.07544910142543623,0.08807451894915716,21.4
215,-0.07536059985661721,0.08599953160646906,21.5
216,-0.07565167488840636,0.08420836569403421,21.6
217,-0.0761844923680251,0.08747578264529862,21.7
218,-0.07640446839646345,0.0879428870735718,21.8
219,-0.07641308703572418,0.08887497865654902,21.9
220,-0.07662106218311417,0.09063638018319417,22.0
221,-0.07775681340914196,0.09244178793563677,22.1
222,-0.07913587901877825,0.09472723538511323,22.2
223,-0.08153578515245923,0.09789795715618002,22.3
224,-0.08311802578635785,0.09712372555230524,22.4
225,-0.08362163659400804,0.09499779771853042,22.5
226,-0.08368618700504131,0.09283050603432316,22.6
227,-0.08515219799849531,0.09090891586806178,22.7
228,-0.08746058688370657,0.09073450900285303,22.8
229,-0.08933742646298162,0.09136237777391029,22.9
230,-0.09097043105235282,0.09418182896360866,23.0
231,-0.09207925029227343,0.09717256564429119,23.1
232,-0.0920530131896762,0.10427317812593352,23.2
233,-0.0905981642598909,0.1096007660033411,23.3
234,-0.09015855852034257,0.11163765254749528,23.4
235,-0.0898622414667474,0.11300566066287632,23.5
236,-0.09002000586817292,0.11433706232790583,23.6
237,-0.090916314072542,0.11380917540556339,23.7
238,-0.09221709792127052,0.11269144405193346,23.8
