,x,z,time
0,3.5479542517013862,2.794867984967604,0.0
1,3.54995445496535,2.794834564871414,0.1
2,3.550699797702489,2.795584980892162,0.2
3,3.5473212607412083,2.796810271878524,0.3
4,3.546826166194175,2.79765587899149,0.4
5,3.5462665705927634,2.798541305873215,0.5
6,3.546522126453424,2.7990553877753293,0.6
7,3.54618879034375,2.7994934483167926,0.7
8,3.5456962140502672,2.799844563105856,0.8
9,3.5426665310956107,2.800412403043043,0.9
10,3.5364349563645576,2.801193845536958,1.0
11,3.521725470214759,2.8007792683922723,1.1
12,3.4990549538591784,2.7934580503808113,1.2
13,3.529188552406339,2.784333006896062,1.3
14,3.5074942374492433,2.77044251466064,1.4
15,3.499621047782827,2.7546358674995046,1.5
16,3.5034450117253715,2.714122942786937,1.6
17,3.5077675603226313,2.653711591017387,1.7
18,3.52439860052115,2.583161222209597,1.8
19,3.5386190265902373,2.4994728526209045,1.9
20,3.551532979850027,2.4456566837847267,2.0
21,3.5694368358602024,2.3770069779953578,2.1
22,3.5785549797285006,2.315031427070844,2.2
23,3.5732186146351737,2.248784553789226,2.3
24,3.564965577582406,2.1696445765880314,2.4
25,3.556190808158244,2.1168925906960023,2.5
26,3.5452737283774964,2.0231205203655422,2.6
27,3.5342547193486062,1.9553733238182223,2.7
28,3.526885758482731,1.8982875642475798,2.8
29,3.5322460916113316,1.8450456714022794,2.9
30,3.535509833752161,1.7886504621710144,3.0
31,3.539836762361635,1.7485325862450816,3.1
32,3.5482294662089027,1.6818861481697271,3.2
33,3.578298356788115,1.5677028167402436,3.3
34,3.5973847381365744,1.51049449158541,3.4
35,3.6150099255511003,1.4637617533968243,3.5
36,3.624115266844469,1.4296848130128745,3.6
37,3.629249188208507,1.4117812520143507,3.7
38,3.643317905797015,1.3862803032787678,3.8
39,3.6448872886406045,1.3639673120294922,3.9
40,3.6272711602827274,1.3395433416381168,4.0
41,3.6125553150042276,1.3171756693913397,4.1
42,3.5959691966198495,1.2943182507720064,4.2
43,3.5824797864468207,1.2793585913446075,4.3
44,3.4949480061161413,1.2410210979192184,4.4
45,3.480613459145645,1.2245237295487594,4.5
46,3.4674831537095576,1.211875777020581,4.6
47,3.4526882955247764,1.2010832996732708,4.7
48,3.4400959004638993,1.193246796139755,4.8
49,3.4287955907732783,1.18803659788095,4.9
50,3.414235613750648,1.181548718173334,5.0
51,3.3993073323990064,1.1756889180158003,5.1
52,3.3900933840063767,1.1717325066345168,5.2
53,3.383037576329835,1.16875930919209,5.3
54,3.380710951642077,1.1678118464950333,5.4
55,3.380261606722894,1.1665711506646204,5.5
56,3.3821140134019987,1.1668499615238208,5.6
57,3.3869982056010097,1.1657037104330397,5.7
58,3.3950259590411385,1.160874389600406,5.8
59,3.4051372936829853,1.1504706060693735,5.9
60,3.4126266789785293,1.1383278496732787,6.0
61,3.4233873331734097,1.1165489070612469,6.1
62,3.4338886750789817,1.0913100017129103,6.2
63,3.4437935345521904,1.069275691925309,6.3
64,3.4517751261192275,1.0535601328497621,6.4
65,3.4484932171507747,1.0356817872181665,6.5
66,3.4412862071659074,1.011972941778584,6.6
67,3.4303117600142774,0.9936375662788541,6.7
68,3.3992924405953815,0.9618779943864539,6.8
69,3.3516272731723147,0.9230163032172449,6.9
70,3.298198589441177,0.8836338436094693,7.0
71,3.251489244218559,0.8506469615368297,7.1
72,3.2215579348218775,0.8272266594081179,7.2
73,3.1904835431296865,0.7960436046834711,7.3
74,3.1625740347645412,0.754937597095579,7.4
75,3.139663521673259,0.7033525850582223,7.5
76,3.1237626179332167,0.6335890946262643,7.6
77,3.116083880275392,0.5770704922993994,7.7
78,3.099381517450507,0.4855190311419393,7.8
79,3.089137326825348,0.39656517211696296,7.9
80,3.0836296083395425,0.324212852167419,8.0
81,3.0749344302097943,0.2490333056584655,8.1
82,3.064539614189524,0.16206578421566076,8.2
83,3.058236229870025,0.095283454291341,8.3
84,3.057557349972683,-0.015799523009796257,8.4
85,3.0584633964768404,-0.1260576983335897,8.5
86,3.0505683165677047,-0.22410683574044477,8.6
87,3.0554058782884477,-0.3067094542616391,8.7
88,3.073233618795321,-0.3928875649607584,8.8
89,3.097129026469153,-0.4589394806851437,8.9
90,3.1358734134208515,-0.5569753762221719,9.0
91,3.1733632356704975,-0.6563460797635072,9.1
92,3.214585244039893,-0.7353695420948521,9.2
93,3.2450497349712606,-0.8142264217725479,9.3
94,3.259845722847407,-0.8881537391118031,9.4
95,3.2661113475689203,-0.950932734998478,9.5
96,3.2696205858997454,-1.0416518436269664,9.6
97,3.277974182686359,-1.1417966793129204,9.7
98,3.2760023020044526,-1.2313408553398197,9.8
99,3.2717993122604083,-1.3049969151677214,9.9
100,3.2739670575099593,-1.3473927200254323,10.0
101,3.2869991815231345,-1.4146924518893493,10.1
102,3.3120153784626623,-1.4877929623036221,10.2
103,3.3384981589370577,-1.5607685489805454,10.3
104,3.363159966139489,-1.6423988618595375,10.4
105,3.390598558291614,-1.7149484261980592,10.5
106,3.40078774301248,-1.7578295853676071,10.6
107,3.4011001338731752,-1.8228493617451837,10.7
108,3.3947077472866196,-1.8962216405377774,10.8
109,3.3868471762414267,-1.9862166915421713,10.9
110,3.3832319855016055,-2.0824229411992214,11.0
111,3.3838305141636553,-2.1849783526822373,11.1
112,3.387169705465639,-2.2430290072264265,11.2
113,3.399472993106166,-2.3266597032012566,11.3
114,3.417657675097735,-2.3950738457970355,11.4
115,3.4373078684891856,-2.4457711218090514,11.5
116,3.4516274147706483,-2.4798505805531836,11.6
117,3.4552974786604236,-2.497083365445214,11.7
118,3.4592813001883416,-2.527581352973635,11.8
119,3.4560872633844815,-2.55211987421648,11.9
120,3.4449837812482498,-2.574860521218938,12.0
121,3.4316400367172024,-2.5920818440188897,12.1
