,x,z,time
0,9.584044242997638,-0.03508636685458139,0.0
1,9.582196807898917,-0.03760828845447628,0.1
2,9.581090560482238,-0.040183227221338005,0.2
3,9.579661423958013,-0.041131493426118056,0.3
4,9.578409203286695,-0.0414181088310109,0.4
5,9.575827212325862,-0.04374876703807983,0.5
6,9.573048885148836,-0.04794991344083764,0.6
7,9.566646952654438,-0.054890844598625255,0.7
8,9.554169607381889,-0.059584864192707365,0.8
9,9.529469059817117,-0.06277335207891857,0.9
10,9.491768061267154,-0.057166860989510675,1.0
11,9.45852715411937,-0.048842744340133866,1.1
12,9.390581888601591,-0.027537057711479695,1.2
13,9.258326619814719,0.24278575865834173,1.3
14,9.184097491315875,0.2680791378572918,1.4
15,9.112627517690818,0.28939785362615744,1.5
16,9.039845359025808,0.3063668388952182,1.6
17,8.96281852559067,0.3186963334491454,1.7
18,8.90369179152903,0.3221813750850653,1.8
19,8.800371069582846,0.32361237561601824,1.9
20,8.688329166638681,0.3237881614241311,2.0
21,8.605443339619931,0.32167278996320064,2.1
22,8.523914633891987,0.325456688525081,2.2
23,8.443964693471468,0.3380756196904144,2.3
24,8.358635878497596,0.3664921591728088,2.4
25,8.2939973571394,0.3941938125824165,2.5
26,8.188827967055264,0.4368606443177449,2.6
27,8.098315124194333,0.4793520095491926,2.7
28,8.026967023131505,0.5063919937157628,2.8
29,7.949359215666274,0.5285378786030233,2.9
30,7.865236280821662,0.5422861031476399,3.0
31,7.767908158986393,0.5509218150475979,3.1
32,7.691727523980672,0.553063719836618,3.2
33,7.550437944056591,0.5550913415657674,3.3
34,7.486990454765247,0.5560551893882343,3.4
35,7.404237159178048,0.5592376050520994,3.5
36,7.314687518144828,0.5668237730453263,3.6
37,7.214197074428055,0.5770775830009542,3.7
38,7.096081604091093,0.590817101154006,3.8
39,7.016638132335687,0.5996763375735842,3.9
40,6.915702215716216,0.6164327445475547,4.0
41,6.820639150745904,0.6259845794733749,4.1
42,6.737523887384183,0.6272582161216889,4.2
43,6.64053465419577,0.6237369447982066,4.3
44,6.527860311903847,0.615219286943339,4.4
45,6.44504682944522,0.6083383099695043,4.5
46,6.343822391458558,0.5993131076728984,4.6
47,6.255219609902613,0.5940012700210537,4.7
48,6.159727992452553,0.5937333626090071,4.8
49,6.064710017914814,0.5949114149998623,4.9
50,5.984507028753827,0.5963153201008059,5.0
