,x,z,time
0,0.4376041905275736,0.051987005224457955,0.0
1,0.44134031245965827,0.04828478710573558,0.1
2,0.4441138488743892,0.05204976164033212,0.2
3,0.4441138488743892,0.05204976164033212,0.3
4,0.4441138488743892,0.05204976164033212,0.4
5,0.4441138488743892,0.05204976164033212,0.5
6,0.4441138488743892,0.05204976164033212,0.6
7,0.6529409527632056,0.03851969305146241,0.7
8,0.7052246012007682,-0.015565932239065078,0.8
9,0.7638839481255476,0.0010733569524348507,0.9
10,0.8293694739788156,-0.0012897672679521854,1.0
11,0.880197524938356,-0.004773077111239782,1.1
12,0.9169485758393437,-0.004855354465488543,1.2
13,0.9740865607274434,0.0017751776826344101,1.3
14,1.0317139116863234,0.0019136901443446153,1.4
15,1.0938371266834932,0.008260889185293274,1.5
16,1.1562450048107262,0.01350138288497793,1.6
17,1.2088597924007776,0.015008904580942173,1.7
18,1.2628454943759873,0.02240481943536371,1.8
19,1.3010523230408018,0.022080021994633825,1.9
20,1.3595298111974128,0.00844044638197633,2.0
21,1.3821639908098664,0.013430533181942428,2.1
22,1.3821639908098664,0.013430533181942428,2.2
23,1.3821639908098664,0.013430533181942428,2.3
24,1.3821639908098664,0.013430533181942428,2.4
25,1.3821639908098664,0.013430533181942428,2.5
26,1.6820809345268428,0.02308526525838067,2.6
27,1.742565565167857,0.031602034200890916,2.7
28,1.796525411733124,0.04357371873786603,2.8
29,1.848625282808142,0.03622349955973936,2.9
30,1.9042778950665467,0.03479756870037848,3.0
31,1.9541728179040927,0.03568693253779731,3.1
32,1.994664301771018,0.029525004328661675,3.2
33,2.0612971883385574,0.023366660015665452,3.3
34,2.1139361505198484,0.022870517418605796,3.4
35,2.163152567271523,0.02057307729414759,3.5
36,2.221795987206528,0.022585004401833864,3.6
37,2.241767354309562,0.0534553403416298,3.7
38,2.296380467284195,0.05993264745724103,3.8
39,2.3239721339278328,0.05881578684089195,3.9
40,2.3239721339278328,0.05881578684089195,4.0
41,2.3239721339278328,0.05881578684089195,4.1
42,2.3239721339278328,0.05881578684089195,4.2
43,2.584709073849947,0.02686301102951605,4.3
44,2.6274198186111675,0.024207619843292227,4.4
45,2.6788163393124442,0.025421588464469957,4.5
46,2.728554171810147,0.024698303513364883,4.6
47,2.7861252260995126,0.022241346920163996,4.7
48,2.843075739068574,0.02388086686537949,4.8
49,2.8747494922898666,0.026567719925496225,4.9
50,2.9289579944947954,0.03229664259108256,5.0
51,2.9870489961790074,0.039202113616645606,5.1
52,3.031091228080791,0.04076382785411159,5.2
53,3.0897181276715227,0.03397141845992391,5.3
54,3.1526881432955407,0.027934666667702723,5.4
55,3.1912898520586106,0.021856893653584564,5.5
56,3.223113961505162,0.024146739389428462,5.6
57,3.267511986220808,0.018337418266539562,5.7
58,3.31576400059233,0.004436680117418046,5.8
59,3.31576400059233,0.004436680117418046,5.9
60,3.31576400059233,0.004436680117418046,6.0
61,3.3736944120687924,-0.020980300441408084,6.1
62,3.378771756806845,-0.041826620861352026,6.2
63,3.393151340717564,-0.05612493627102777,6.3
64,3.454470492134748,-0.04825363019665263,6.4
65,3.519879486042135,-0.04327847905689808,6.5
66,3.5576635245663835,-0.051417754518394365,6.6
67,3.5878773543741778,-0.07580644492164557,6.7
68,3.632733515924624,-0.07472094862486345,6.8
69,3.6488212597449388,-0.1080895359186329,6.9
70,3.7204332868730146,-0.10469160328721105,7.0
71,3.810561502835662,-0.08011085957103181,7.1
72,3.8593028227809127,-0.078462331972038,7.2
73,3.91093694398837,-0.0717538162685738,7.3
74,3.9697120080317188,-0.05889024918396546,7.4
75,4.006235279091011,-0.05285293824783732,7.5
76,4.120585317746514,0.010164757272508984,7.6
77,4.131070221587423,-0.026329766381004927,7.7
78,4.187408689102507,-0.011993594037528865,7.8
79,4.265228320088104,0.0060310332891442275,7.9
80,4.324386973257089,0.01344990999938811,8.0
81,4.373697250541169,0.008222313720310348,8.1
82,4.411082939490157,0.000701432999969942,8.2
83,4.46235145489985,-0.006226666055758612,8.3
84,4.506489136846418,-0.0076664502005932,8.4
85,4.5604352992602,-0.005148634894467152,8.5
86,4.591051028442791,-0.00906022566782605,8.6
87,4.658954724454309,-0.007232521242735546,8.7
88,4.7051570933916125,-0.0030432012989711765,8.8
89,4.754989639253958,-0.002600885023859467,8.9
90,4.800871140391293,-0.003877188680832866,9.0
91,4.843670062929291,-0.02565957722471013,9.1
92,4.922825483133516,0.007937575233533334,9.2
93,4.985183068160841,0.048587570999953034,9.3
94,4.995802132831928,0.02471230580768169,9.4
95,5.081282363527636,0.0016180657072057958,9.5
96,5.1298964558217435,0.005338992429144929,9.6
97,5.185229483635608,0.010961050859135346,9.7
98,5.24159137285764,0.01868188827052819,9.8
99,5.2896442958607395,0.015822663225461886,9.9
100,5.33215340327843,0.017743743023707514,10.0
101,5.387287324665704,0.011393322181596499,10.1
102,5.430797400048093,0.004788023300494437,10.2
103,5.4723173239350285,-0.011104185899714736,10.3
104,5.5213841388272895,-0.024170004009907764,10.4
105,5.572013663455287,-0.031163075297465204,10.5
106,5.6307242166068905,-0.05520777652003783,10.6
107,5.658555167975091,-0.10043181511889432,10.7
108,5.722478204838292,-0.05146433224335034,10.8
109,5.777647296215738,-0.04086543268364595,10.9
110,5.827165241787566,-0.036871388446245046,11.0
111,5.874439960838642,-0.04726266964212855,11.1
112,5.935041560027427,-0.04290267032523287,11.2
113,5.989595237829182,-0.028900046130064583,11.3
114,6.017849143843984,-0.03659352807403793,11.4
115,6.064087656369064,-0.03842509051488352,11.5
116,6.1053096416346255,-0.03844324278282363,11.6
117,6.139018933982262,-0.0433253687260613,11.7
118,6.179363683007381,-0.0516277077663696,11.8
119,6.211756581909529,-0.06526113335321848,11.9
120,6.228493616586254,-0.07716699132612392,12.0
121,6.28533674071328,-0.05814633007899728,12.1
122,6.30398694777055,-0.04919439485481858,12.2
123,6.32354071863828,-0.04453944101329932,12.3
124,6.341047031196103,-0.035032284052661344,12.4
125,6.362151804653782,-0.04493418440469554,12.5
126,6.37820842804408,-0.04613213147157902,12.6
127,6.407347390998488,-0.0421062864202586,12.7
128,6.437177118098864,-0.04230678340568206,12.8
129,6.463185564571465,-0.03941558846727378,12.9
